fid,radio_type,lon,lat
4203,UMTS,29.25865173,-1.702194214
4204,GSM,28.96339417,-2.333908081
4205,GSM,28.95652771,-2.338027954
4206,UMTS,30.092789,-1.955017
4207,UMTS,30.092239,-1.954536
4208,UMTS,30.09635925,-1.956253052
4209,UMTS,30.091782,-1.953506
4210,UMTS,30.09223938,-1.957626343
4211,UMTS,29.57588196,-1.43989563
4212,UMTS,30.162144,-1.954896
4213,GSM,30.16914368,-1.954879761
4214,UMTS,30.165099,-1.955129
4215,UMTS,30.142882,-1.948737
4216,GSM,29.55528259,-2.652511597
4217,GSM,29.55528259,-2.652511597
4218,GSM,29.55528259,-2.652511597
4219,UMTS,30.09223938,-1.956253052
4220,UMTS,30.09361267,-1.928787231
4221,UMTS,30.113289,-1.959538
4222,UMTS,30.10322571,-1.942520142
4223,UMTS,29.801102,-2.054443
4224,UMTS,29.77638245,-2.189712524
4225,GSM,29.77500916,-2.186965942
4226,GSM,29.77500916,-2.186965942
4227,UMTS,30.15815735,-1.924667358
4228,GSM,30.10675,-1.95456
4229,GSM,28.87962341,-2.501449585
4230,UMTS,29.228439,-1.677475
4231,GSM,30.50697327,-1.904067993
4232,UMTS,30.548172,-1.976852417
4233,UMTS,30.50834656,-1.928787231
4234,UMTS,30.49324036,-1.916427612
4235,GSM,30.09223938,-1.95350647
4236,UMTS,30.07576,-1.9487
4237,UMTS,30.05653381,-1.946640015
4238,UMTS,30.07301331,-1.950759888
4239,UMTS,30.0579071,-1.946640015
4240,UMTS,30.0634,-1.946915
4241,UMTS,30.051265,-1.926206
4242,UMTS,30.05104065,-1.904067993
4243,UMTS,30.092926,-1.928787
4244,UMTS,30.09361267,-1.95350647
4245,UMTS,30.04966736,-1.905441284
4246,UMTS,30.06752014,-1.93977356
4247,UMTS,30.046577,-1.94355
4248,UMTS,30.073013,-1.944351
4249,UMTS,30.086812,-1.930894
4250,UMTS,30.0592804,-1.946640015
4251,UMTS,30.062124,-1.941808
4252,UMTS,30.06202698,-1.943893433
4253,UMTS,30.06065369,-1.948013306
4254,UMTS,30.09086609,-1.93977356
4255,UMTS,30.062027,-1.942062
4256,GSM,28.8809967,-2.493209839
4257,GSM,28.883743,-2.491379
4258,GSM,28.88443,-2.492523
4259,GSM,28.88443,-2.492523
4260,UMTS,29.244232,-1.682281
4261,GSM,29.242722,-1.692581
4262,UMTS,30.104599,-1.975479126
4263,UMTS,30.11421204,-1.960372925
4264,GSM,30.059967,-1.948357
4265,GSM,30.082626,-1.977951
4266,GSM,30.32295227,-1.303939819
4267,GSM,30.32295227,-1.303939819
4268,GSM,30.32295227,-1.303939819
4269,GSM,30.32295227,-1.303939819
4270,UMTS,30.32295227,-1.303939819
4271,UMTS,30.066833,-1.946468
4272,UMTS,30.127503,-1.977451
4273,UMTS,30.122452,-1.972046
4274,UMTS,30.06614685,-1.930160522
4275,UMTS,30.093801,-1.952755
4276,UMTS,30.098381,-1.953583
4277,UMTS,30.06065369,-1.941146851
4278,UMTS,30.092586,-1.953273
4279,GSM,30.077591,-1.959457
4280,UMTS,30.165939,-1.978226
4281,UMTS,30.10047913,-1.937026978
4282,UMTS,30.13206482,-1.949386597
4283,GSM,30.128632,-1.949387
4284,GSM,29.57038879,-2.699203491
4285,GSM,29.75028992,-2.590713501
4286,GSM,29.74891663,-2.590713501
4287,UMTS,29.74342346,-2.600326538
4288,UMTS,29.73930359,-2.604446411
4289,UMTS,29.74891663,-2.58934021
4290,UMTS,29.72007751,-2.596206665
4291,UMTS,29.74891663,-2.592086792
4292,UMTS,29.72419739,-2.598953247
4293,UMTS,29.78874207,-2.23777771
4294,UMTS,29.73655701,-2.605819702
4295,UMTS,29.74891663,-2.590713501
4296,UMTS,29.56077576,-2.648391724
4297,UMTS,29.74067688,-2.618179321
4298,UMTS,29.78874207,-2.23777771
4299,GSM,30.085373,-1.966209
4300,UMTS,30.10734558,-1.923294067
4301,UMTS,30.095072,-1.95266
4302,UMTS,30.0894928,-1.941146851
4303,UMTS,30.094814,-1.933594
4304,UMTS,30.078233,-1.96182
4305,UMTS,30.094299,-1.953049
4306,GSM,29.227982,-1.677475
4307,GSM,29.22843933,-1.677474976
4308,GSM,30.097117,-1.951169
4309,UMTS,30.093613,-1.948013
4310,UMTS,30.09361267,-1.945266724
4311,UMTS,30.06134,-1.947327
4312,UMTS,30.09498596,-1.957626343
4313,UMTS,30.099106,-1.956253
4314,UMTS,30.12245178,-1.969985962
4315,UMTS,30.09498596,-1.95350647
4316,GSM,30.235062,-2.224415
4317,GSM,30.081253,-1.950171
4318,UMTS,29.64386,-1.509247
4319,GSM,28.875503,-2.482224
4320,GSM,30.060065,-1.951545
4321,UMTS,30.088613,-1.951138
4322,UMTS,30.093155,-1.953506
4323,UMTS,30.07026672,-1.968612671
4324,UMTS,30.049386,-1.971265
4325,UMTS,30.04142761,-1.978225708
4326,UMTS,30.05049,-1.969252
4327,UMTS,30.048992,-1.974441
4328,UMTS,30.05241394,-1.954879761
4329,UMTS,30.05516052,-1.960372925
4330,UMTS,30.055149,-1.96455
4331,UMTS,30.05592,-1.963148
4332,UMTS,30.04142761,-1.978225708
4333,UMTS,30.04417419,-1.975479126
4334,UMTS,30.04966736,-1.948013306
4335,UMTS,30.050833,-1.968199
4336,GSM,30.04417419,-1.942520142
4337,GSM,30.04554749,-1.943893433
4338,GSM,30.04417419,-1.943893433
4339,GSM,30.048981,-1.945953
4340,UMTS,30.13069153,-1.983718872
4341,GSM,30.06477356,-1.956253052
4342,GSM,30.06202698,-1.943893433
4343,UMTS,30.12624,-1.948137
4344,UMTS,30.09361267,-1.95350647
4345,UMTS,30.099214,-1.953424
4346,UMTS,30.09636,-1.952658
4347,UMTS,30.130005,-1.94458
4348,UMTS,30.095329,-1.952477
4349,UMTS,30.12931824,-1.943893433
4350,UMTS,30.130005,-1.945267
4351,UMTS,30.094494,-1.953128
4352,UMTS,30.129015,-1.944831
4353,UMTS,30.09498596,-1.95350647
4354,UMTS,30.12794495,-1.948013306
4355,UMTS,30.128769,-1.98317
4356,GSM,29.239655,-1.689606
4357,GSM,29.2339325,-1.681594849
4358,UMTS,29.26139832,-1.704940796
4359,GSM,30.13069153,-1.942520142
4360,GSM,30.13069153,-1.942520142
4361,GSM,30.13069153,-1.942520142
4362,GSM,30.134125,-1.945267
4363,GSM,30.13069153,-1.942520142
4364,GSM,30.13069153,-1.942520142
4365,GSM,30.12931824,-1.942520142
4366,GSM,30.13069153,-1.942520142
4367,GSM,30.127945,-1.94252
4368,LTE,30.06202698,-1.943893433
4369,LTE,30.06477356,-1.930160522
4370,LTE,30.06889343,-1.946640015
4371,LTE,30.09635925,-1.95350647
4372,LTE,30.06202698,-1.946640015
4373,LTE,30.10322571,-1.954879761
4374,LTE,30.065072,-1.961746
4375,LTE,30.062027,-1.944923
4376,LTE,30.06614685,-1.956253052
4377,LTE,30.085831,-1.975479
4378,LTE,30.089493,-1.976166
4379,LTE,30.08606,-1.939087
4380,LTE,30.07164001,-1.928787231
4381,LTE,30.0592804,-1.949386597
4382,LTE,30.075302,-1.947556
4383,LTE,30.08399963,-1.931533813
4384,LTE,30.066833,-1.948013
4385,LTE,30.074043,-1.953506
4386,LTE,30.06134,-1.950417
4387,LTE,30.06202698,-1.954879761
4388,LTE,30.09361267,-1.928787231
4389,LTE,30.07713318,-1.928787231
4390,LTE,30.101028,-1.956528
4391,LTE,30.09086609,-1.931533813
4392,LTE,30.0894928,-1.931533813
4393,LTE,30.088806,-1.970329
4394,LTE,30.060196,-1.939774
4395,LTE,30.06477356,-1.954879761
4396,LTE,30.066833,-1.957626
4397,LTE,30.063126,-1.948013
4398,LTE,30.0592804,-1.937026978
4399,LTE,30.07026672,-1.950759888
4400,LTE,30.094986,-1.952591
4401,LTE,30.06202698,-1.941146851
4402,LTE,30.0894928,-1.931533813
4403,LTE,30.06202698,-1.952133179
4404,LTE,30.08125305,-1.96723938
4405,LTE,30.073013,-1.952133
4406,LTE,30.11421204,-1.957626343
4407,LTE,30.09910583,-1.95350647
4408,LTE,30.072098,-1.94252
4409,LTE,30.101852,-1.952682
4410,LTE,30.061203,-1.944717
4411,LTE,30.088348,-1.970444
4412,LTE,30.0592804,-1.946640015
4413,LTE,30.07987976,-1.928787231
4414,LTE,30.06477356,-1.958999634
4415,LTE,30.11695862,-1.956253052
4416,LTE,30.1197052,-1.95350647
4417,LTE,30.0592804,-1.946640015
4418,LTE,30.081057,-1.964493
4419,LTE,30.10871887,-1.958999634
4420,LTE,30.1197052,-1.95350647
4421,LTE,30.0592804,-1.946640015
4422,LTE,30.06340027,-1.950759888
4423,LTE,30.083803,-1.967239
4424,LTE,30.08091,-1.964493
4425,LTE,30.07987976,-1.961746216
4426,LTE,30.098763,-1.968269
4427,LTE,30.10322571,-1.968612671
4428,LTE,30.103226,-1.958313
4429,LTE,30.106888,-1.964035
4430,GSM,29.51957703,-2.057876587
4431,GSM,29.51957703,-2.057876587
4432,GSM,29.46464539,-2.044143677
4433,GSM,29.698105,-2.075729
4434,GSM,29.731751,-2.164993
4435,GSM,29.24354553,-2.243270874
4436,GSM,29.480438,-2.053757
4437,GSM,29.70359802,-2.071609497
4438,UMTS,28.885117,-2.497541
4439,LTE,30.10322571,-1.941146851
4440,LTE,30.090866,-1.947098
4441,LTE,30.104599,-1.935654
4442,LTE,30.105286,-1.9384
4443,LTE,30.104599,-1.945266724
4444,LTE,30.09086609,-1.945266724
4445,LTE,30.10322571,-1.948013306
4446,LTE,30.09223938,-1.949386597
4447,LTE,30.10322571,-1.946640015
4448,LTE,29.33692932,-2.068862915
4449,LTE,29.35340881,-2.066116333
4450,LTE,29.35203552,-2.068862915
4451,LTE,29.34654236,-2.056503296
4452,LTE,29.34654236,-2.064743042
4453,GSM,29.26002502,-1.704940796
4454,GSM,29.26002502,-1.704940796
4455,GSM,29.255905,-1.702194
4456,GSM,30.089493,-1.948013
4457,GSM,30.30647278,-2.085342407
4458,GSM,29.99061584,-1.887588501
4459,GSM,30.30647278,-2.085342407
4460,GSM,30.57563782,-2.164993286
4461,GSM,29.98100281,-1.866989136
4462,GSM,30.57563782,-2.164993286
4463,GSM,29.99061584,-1.887588501
4464,GSM,30.09223938,-2.206192017
4465,GSM,29.77775574,-2.191085815
4466,GSM,29.57862854,-2.469863892
4467,GSM,30.32432556,-1.302566528
4468,GSM,30.32569885,-1.302566528
4469,GSM,30.240502,-2.217126
4470,GSM,30.30647278,-2.085342407
4471,GSM,29.99061584,-1.887588501
4472,GSM,29.98100281,-1.866989136
4473,GSM,30.32295227,-1.303939819
4474,GSM,30.7157135,-1.873855591
4475,GSM,30.32295227,-1.303939819
4476,GSM,30.46577454,-1.891708374
4477,GSM,30.30784607,-2.085342407
4478,GSM,29.9672699,-1.85874939
4479,GSM,29.8134613,-2.057876587
4480,GSM,29.77775574,-2.191085815
4481,GSM,30.30784607,-2.085342407
4482,GSM,30.57563782,-2.164993286
4483,GSM,29.57862854,-2.469863892
4484,GSM,30.46577454,-1.891708374
4485,GSM,30.251817,-2.193833
4486,GSM,30.272829,-2.153321
4487,GSM,30.32432556,-1.302566528
4488,GSM,30.249024,-2.19841
4489,GSM,30.7157135,-1.873855591
4490,GSM,29.2339325,-1.695327759
4491,GSM,29.232559,-1.694347
4492,GSM,29.233761,-1.693611
4493,GSM,29.235306,-1.695053
4494,UMTS,28.880997,-2.49733
4495,UMTS,29.24354553,-1.692581177
4496,UMTS,29.2339325,-1.689834595
4497,GSM,30.09498596,-1.95350647
4498,UMTS,30.095673,-1.95282
4499,UMTS,30.130692,-1.972733
4500,GSM,30.126572,-1.971359
4501,LTE,30.076675,-1.951675
4502,LTE,30.080566,-1.955566
4503,LTE,30.083656,-1.95076
4504,UMTS,29.24079895,-1.692581177
4505,UMTS,29.23805237,-1.691207886
4506,UMTS,29.23805237,-1.692581177
4507,UMTS,30.120392,-1.94252
4508,GSM,30.13343811,-1.979598999
4509,GSM,29.7681427,-2.07572937
4510,GSM,29.7681427,-2.07572937
4511,GSM,29.7681427,-2.07572937
4512,LTE,30.07987976,-1.946640015
4513,GSM,29.231644,-1.678848
4514,GSM,30.55915833,-2.077102661
4515,UMTS,29.23530579,-1.68296814
4516,UMTS,29.236679,-1.686172
4517,LTE,30.09773254,-1.92741394
4518,LTE,30.109406,-1.96312
4519,LTE,30.12931824,-1.945266724
4520,LTE,30.11009216,-1.974105835
4521,GSM,30.107071,-1.958176
4522,UMTS,29.24629211,-1.684341431
4523,UMTS,28.88786316,-2.497329712
4524,UMTS,28.91120911,-2.478103638
4525,GSM,30.10734558,-1.985092163
4526,GSM,30.10322571,-1.965866089
4527,UMTS,30.10734558,-1.985092163
4528,UMTS,30.10352,-1.98113
4529,UMTS,30.10734558,-1.985092163
4530,GSM,29.937057,-1.873856
4531,GSM,29.981689,-1.909561
4532,GSM,29.982376,-1.910248
4533,GSM,29.9823761,-1.909561157
4534,GSM,29.9823761,-1.909561157
4535,LTE,30.05653381,-1.949386597
4536,LTE,30.09498596,-1.974105835
4537,LTE,30.12382507,-1.93977356
4538,LTE,30.088806,-1.969986
4539,LTE,30.09773254,-1.975479126
4540,LTE,30.05516052,-1.943893433
4541,LTE,30.0592804,-1.941146851
4542,LTE,30.081253,-1.964493
4543,LTE,30.08125305,-1.95350647
4544,LTE,30.0894928,-1.971359253
4545,LTE,30.092926,-1.972733
4546,UMTS,30.06202698,-1.954879761
4547,GSM,30.408581,-1.538207
4548,UMTS,29.23942566,-1.662368774
4549,UMTS,29.23805237,-1.689834595
4550,UMTS,29.23942566,-1.698074341
4551,UMTS,29.23942566,-1.681594849
4552,UMTS,29.23530579,-1.681594849
4553,UMTS,29.24079895,-1.673355103
4554,UMTS,29.242172,-1.674042
4555,UMTS,29.2339325,-1.680221558
4556,UMTS,29.235992,-1.687088
4557,GSM,30.408096,-1.534653
4558,GSM,30.407066,-1.539459
4559,UMTS,29.35066223,-2.077102661
4560,UMTS,30.11558533,-1.997451782
4561,LTE,30.17051697,-1.976852417
4562,LTE,30.11695862,-1.960372925
4563,LTE,30.10322571,-1.965866089
4564,LTE,30.10597229,-1.964492798
4565,LTE,30.10871887,-1.924667358
4566,LTE,30.14030457,-1.964492798
4567,LTE,30.11009216,-1.92741394
4568,LTE,30.11283875,-1.960372925
4569,LTE,30.136871,-1.96106
4570,LTE,30.121765,-1.961746
4571,LTE,30.15403748,-1.968612671
4572,LTE,30.093613,-1.962433
4573,LTE,30.1499176,-1.96723938
4574,LTE,30.13206482,-1.963119507
4575,LTE,30.154037,-1.965866
4576,LTE,30.1348114,-1.961746216
4577,LTE,30.11833191,-1.960372925
4578,LTE,30.16227722,-1.974105835
4579,LTE,30.15541077,-1.968612671
4580,GSM,30.40741,-1.534653
4581,GSM,30.06065369,-1.950759888
4582,UMTS,28.89060974,-2.491836548
4583,GSM,29.235649,-1.686401
4584,UMTS,30.12107849,-1.961746216
4585,UMTS,30.12107849,-1.961746216
4586,GSM,29.23942566,-1.698074341
4587,UMTS,30.096359,-1.953506
4588,UMTS,30.096817,-1.953049
4589,UMTS,30.06340027,-1.956253052
4590,UMTS,29.35203552,-2.078475952
4591,UMTS,29.35203552,-2.077102661
4592,UMTS,30.11009216,-1.960372925
4593,GSM,30.18013,-1.823731
4594,GSM,30.20484924,-1.831283569
4595,LTE,29.92881775,-1.990585327
4596,UMTS,30.06202698,-1.95350647
4597,GSM,29.85328674,-2.033157349
4598,GSM,29.76402283,-2.56187439
4599,GSM,28.96476746,-2.48085022
4600,GSM,29.74205017,-2.116928101
4601,GSM,29.7681427,-2.519302368
4602,GSM,30.05516052,-1.544265747
4603,GSM,30.06477356,-1.556625366
4604,GSM,28.927002,-2.48703
4605,GSM,30.125198,-1.764679
4606,GSM,29.95903015,-1.978225708
4607,GSM,30.10871887,-1.641769409
4608,GSM,29.77775574,-2.42729187
4609,GSM,29.61158752,-2.506942749
4610,GSM,30.07850647,-1.828536987
4611,GSM,29.7063446,-2.556381226
4612,GSM,29.74891663,-2.155380249
4613,GSM,29.87663269,-2.018051147
4614,GSM,30.07987976,-1.834030151
4615,GSM,30.120392,-1.7276
4616,GSM,30.02632141,-1.478347778
4617,GSM,29.88349915,-2.011184692
4618,GSM,29.67475891,-2.538528442
4619,UMTS,30.05104065,-1.904067993
4620,UMTS,29.7530365,-2.086715698
4621,UMTS,30.04417419,-1.941146851
4622,UMTS,29.9054718,-2.001571655
4623,UMTS,29.75715637,-2.08946228
4624,UMTS,30.04417419,-1.941146851
4625,UMTS,29.58824158,-2.48085022
4626,UMTS,29.79011536,-2.239151001
4627,UMTS,30.05104065,-1.904067993
4628,UMTS,29.74342346,-2.592086792
4629,UMTS,29.75852966,-2.464370728
4630,UMTS,29.77775574,-2.327041626
4631,UMTS,29.79423523,-2.218551636
4632,UMTS,29.55665588,-2.482223511
4633,UMTS,29.77638245,-2.072982788
4634,UMTS,29.76539612,-2.078475952
4635,UMTS,29.74342346,-2.592086792
4636,UMTS,29.77775574,-2.327041626
4637,UMTS,29.93980408,-1.982345581
4638,UMTS,29.74342346,-2.592086792
4639,UMTS,30.0592804,-1.897201538
4640,GSM,29.98649597,-1.963119507
4641,LTE,30.0428009,-1.942520142
4642,LTE,30.04417419,-1.941146851
4643,GSM,29.2339325,-1.689834595
4644,GSM,29.2339325,-1.689834595
4645,GSM,29.236336,-1.689148
4646,GSM,29.2339325,-1.689834595
4647,GSM,29.242859,-1.692581
4648,GSM,29.24354553,-1.692581177
4649,UMTS,30.07575989,-1.96723938
4650,GSM,29.22843933,-1.677474976
4651,GSM,29.271698,-1.736755
4652,GSM,29.25178528,-1.693954468
4653,UMTS,29.25315857,-1.693954468
4654,UMTS,30.103226,-1.958084
4655,GSM,29.25178528,-1.692581177
4656,UMTS,29.26277161,-1.693954468
4657,UMTS,29.25178528,-1.693954468
4658,GSM,29.25178528,-1.693954468
4659,GSM,30.13343811,-1.971359253
4660,GSM,30.104599,-1.969985962
4661,GSM,30.2419281,-1.956253052
4662,LTE,30.13755798,-1.954879761
4663,LTE,30.13069153,-1.960372925
4664,LTE,30.11283875,-1.960372925
4665,LTE,30.08262634,-1.95350647
4666,LTE,30.08262634,-1.957626343
4667,UMTS,30.13618469,-1.965866089
4668,UMTS,30.1650238,-1.971359253
4669,GSM,29.41108704,-1.943893433
4670,UMTS,30.1348114,-1.976852417
4671,UMTS,30.49736023,-1.902694702
4672,UMTS,30.49873352,-1.909561157
4673,UMTS,30.40260315,-1.803817749
4674,GSM,30.134583,-1.948242
4675,UMTS,30.04692078,-1.93977356
4676,UMTS,30.05516052,-1.9947052
4677,UMTS,30.05378723,-1.9947052
4678,UMTS,30.05516052,-1.9947052
4679,UMTS,30.05241394,-1.9947052
4680,GSM,30.109543,-1.959
4681,UMTS,30.08606,-1.912994
4682,UMTS,30.1650238,-1.971359253
4683,UMTS,30.1650238,-1.969985962
4684,UMTS,28.89335632,-2.49458313
4685,UMTS,28.89060974,-2.489089966
4686,GSM,29.82719421,-1.978225708
4687,GSM,30.104599,-1.957626343
4688,GSM,29.56626892,-1.406936646
4689,GSM,29.56626892,-1.406936646
4690,GSM,29.56626892,-1.406936646
4691,GSM,30.104599,-1.957626343
4692,GSM,29.56626892,-1.406936646
4693,GSM,30.104599,-1.957626343
4694,GSM,29.56626892,-1.406936646
4695,GSM,29.56626892,-1.406936646
4696,GSM,30.104599,-1.957626343
4697,GSM,29.56626892,-1.406936646
4698,GSM,30.104599,-1.957626343
4699,UMTS,30.104599,-1.957626343
4700,UMTS,29.56489563,-1.409683228
4701,UMTS,29.63356018,-1.498947144
4702,UMTS,30.104599,-1.957626343
4703,GSM,28.87962341,-2.49458313
4704,GSM,28.87962341,-2.49458313
4705,UMTS,30.08399963,-1.912307739
4706,UMTS,30.05928,-1.94973
4707,UMTS,30.08537292,-1.912307739
4708,UMTS,30.07575989,-1.91368103
4709,UMTS,30.116272,-1.977539
4710,UMTS,30.11558533,-1.976852417
4711,UMTS,30.11558533,-1.976852417
4712,UMTS,30.070953,-1.93428
4713,UMTS,30.09361267,-1.950759888
4714,UMTS,30.11283875,-1.928787231
4715,GSM,30.04554749,-1.938400269
4716,GSM,29.96589661,-1.902694702
4717,GSM,30.045547,-1.93634
4718,GSM,30.04554749,-1.931533813
4719,GSM,30.04554749,-1.932907104
4720,GSM,30.04692078,-1.941146851
4721,GSM,30.04554749,-1.928787231
4722,GSM,30.045547,-1.930847
4723,GSM,30.04554749,-1.932907104
4724,GSM,30.04554749,-1.932907104
4725,GSM,29.98374939,-1.919174194
4726,GSM,30.046234,-1.941147
4727,GSM,29.97825623,-1.910934448
4728,UMTS,30.104066,-1.960864
4729,UMTS,30.100021,-1.955338
4730,UMTS,29.229816,-1.867676
4731,UMTS,30.093613,-1.916428
4732,GSM,28.87413,-2.471787
4733,UMTS,30.10871887,-1.979598999
4734,UMTS,30.104599,-1.952019
4735,GSM,30.07782,-1.94664
4736,GSM,30.08399963,-1.937026978
4737,UMTS,30.13069153,-1.950759888
4738,UMTS,30.079193,-1.945953
4739,UMTS,30.05965,-1.951189
4740,UMTS,30.057835,-1.94298
4741,UMTS,30.07026672,-1.92741394
4742,UMTS,30.08125305,-1.952133179
4743,UMTS,30.11283875,-2.158126831
4744,GSM,29.23667908,-1.687088013
4745,GSM,30.38612366,-1.644515991
4746,GSM,30.40741,-1.682281
4747,GSM,30.40397644,-1.671981812
4748,GSM,30.38612366,-1.644515991
4749,GSM,30.40397644,-1.671981812
4750,GSM,30.40534973,-1.671981812
4751,GSM,30.40534973,-1.674728394
4752,GSM,30.403061,-1.671982
4753,GSM,30.392303,-1.652069
4754,GSM,30.40534973,-1.674728394
4755,GSM,30.40397644,-1.671981812
4756,GSM,30.39024353,-1.648635864
4757,GSM,30.40534973,-1.671981812
4758,GSM,30.40534973,-1.671981812
4759,GSM,30.406265,-1.684341
4760,UMTS,30.38475037,-1.619796753
4761,UMTS,30.38749695,-1.644515991
4762,UMTS,30.40809631,-1.717300415
4763,UMTS,30.2570343,-1.379470825
4764,UMTS,30.05104065,-1.58821106
4765,UMTS,30.05378723,-1.590957642
4766,UMTS,30.05241394,-1.590957642
4767,UMTS,30.06752014,-1.57585144
4768,GSM,30.40397644,-1.673355103
4769,GSM,28.8834,-2.494926
4770,GSM,28.88648987,-2.487716675
4771,GSM,28.88648987,-2.487716675
4772,UMTS,29.35203552,-2.070236206
4773,GSM,29.352036,-2.077691
4774,UMTS,30.0592804,-1.938400269
4775,UMTS,30.09498596,-1.943893433
4776,UMTS,30.09498596,-1.943893433
4777,GSM,30.101886,-1.966772
4778,GSM,29.74891663,-2.36000061
4779,GSM,30.08674622,-1.91368103
4780,UMTS,30.12519836,-1.960372925
4781,UMTS,30.10871887,-1.957626343
4782,UMTS,30.05516052,-1.9947052
4783,UMTS,30.070973,-1.949126
4784,UMTS,30.11146545,-1.935653687
4785,UMTS,30.11146545,-1.935653687
4786,UMTS,30.136203,-1.952481
4787,UMTS,30.0592804,-1.938400269
4788,UMTS,30.66490173,-2.274856567
4789,UMTS,30.66764832,-2.27897644
4790,UMTS,30.57701111,-2.160873413
4791,UMTS,30.55778503,-1.989212036
4792,GSM,30.10597229,-1.923294067
4793,GSM,30.10734558,-1.923294067
4794,UMTS,30.120392,-1.969299
4795,GSM,30.105972,-1.935654
4796,GSM,30.093613,-1.932907
4797,GSM,30.10185242,-1.961746216
4798,GSM,30.12382507,-1.941146851
4799,GSM,30.115079,-1.976894
4800,GSM,30.103226,-1.967239
4801,GSM,30.11558533,-1.979598999
4802,UMTS,30.11146545,-1.979598999
4803,GSM,30.107574,-1.956596
4804,UMTS,30.07713318,-1.93977356
4805,GSM,30.130613,-1.962157
4806,UMTS,30.141347,-1.94153
4807,GSM,30.239291,-2.210641
4808,UMTS,30.09223938,-1.946640015
4809,UMTS,28.89060974,-2.49458313
4810,GSM,30.08262634,-1.950759888
4811,UMTS,30.044861,-1.94046
4812,GSM,30.092926,-1.999512
4813,UMTS,30.096359,-2.075043
4814,UMTS,30.10074,-1.987109
4815,UMTS,29.08699036,-2.370986938
4816,GSM,29.09111023,-2.366867065
4817,GSM,29.09111023,-2.366867065
4818,GSM,29.09111023,-2.366867065
4819,GSM,29.08973694,-2.368240356
4820,GSM,29.08973694,-2.368240356
4821,GSM,29.08973694,-2.368240356
4822,UMTS,30.08674622,-1.91368103
4823,UMTS,30.0592804,-1.950759888
4824,GSM,29.68162537,-2.08946228
4825,GSM,29.68162537,-2.08946228
4826,GSM,29.68162537,-2.08946228
4827,GSM,29.68162537,-2.08946228
4828,GSM,29.68162537,-2.08946228
4829,GSM,29.68162537,-2.08946228
4830,GSM,29.68162537,-2.08946228
4831,GSM,29.68162537,-2.08946228
4832,GSM,29.68162537,-2.08946228
4833,GSM,29.68162537,-2.08946228
4834,GSM,29.68162537,-2.08946228
4835,GSM,29.68162537,-2.08946228
4836,UMTS,30.06065369,-1.961746216
4837,UMTS,28.89885,-2.484627
4838,GSM,30.107346,-1.957626
4839,UMTS,30.05241394,-1.964492798
4840,UMTS,30.099792,-1.967239
4841,GSM,29.32319641,-1.702194214
4842,UMTS,29.2792511,-1.735153198
4843,UMTS,29.26277161,-1.731033325
4844,UMTS,29.68711853,-1.958999634
4845,UMTS,30.10704,-1.9561
4846,GSM,30.069809,-1.939316
4847,GSM,30.06134,-1.943207
4848,GSM,30.07987976,-1.952133179
4849,GSM,30.0592804,-1.941146851
4850,GSM,30.0592804,-1.941146851
4851,UMTS,30.078506,-1.951447
4852,UMTS,30.104599,-2.023544312
4853,UMTS,30.08262634,-1.954879761
4854,UMTS,30.078506,-1.954422
4855,UMTS,30.083313,-1.957626
4856,UMTS,30.07575989,-1.945266724
4857,UMTS,28.88923645,-2.490463257
4858,UMTS,30.10734558,-1.956253052
4859,UMTS,30.107574,-1.956253
4860,UMTS,30.0743866,-1.949386597
4861,UMTS,30.04966736,-1.956253052
4862,GSM,30.07987976,-1.964492798
4863,UMTS,30.09635925,-1.923294067
4864,UMTS,28.88374329,-2.498703003
4865,UMTS,28.868179,-2.427292
4866,GSM,29.17350769,-1.762619019
4867,GSM,28.90296936,-2.49458313
4868,UMTS,30.10871887,-1.924667358
4869,UMTS,30.11283875,-1.928787231
4870,UMTS,30.095673,-1.93634
4871,UMTS,30.10047913,-1.942520142
4872,UMTS,30.125674,-1.941477
4873,UMTS,30.139989,-1.93186
4874,UMTS,30.133933,-1.936136
4875,UMTS,30.102539,-1.95282
4876,UMTS,30.08399963,-1.950759888
4877,UMTS,30.08399963,-1.950759888
4878,UMTS,30.05241394,-1.95350647
4879,UMTS,30.12519836,-1.950759888
4880,UMTS,30.10597229,-1.946640015
4881,GSM,30.07419,-1.977637
4882,UMTS,30.10734558,-1.956253052
4883,UMTS,30.07026672,-1.963119507
4884,UMTS,30.10734558,-1.956253052
4885,UMTS,30.107689,-1.956253
4886,GSM,30.20072937,-1.986465454
4887,GSM,30.20072937,-1.986465454
4888,GSM,30.20072937,-1.986465454
4889,GSM,30.20072937,-1.986465454
4890,GSM,30.20072937,-1.986465454
4891,UMTS,30.111384,-1.958775
4892,UMTS,30.08604,-1.951392
4893,UMTS,30.09223938,-1.96723938
4894,UMTS,30.10322571,-1.965866089
4895,UMTS,30.08399963,-1.950759888
4896,UMTS,30.07850647,-1.954879761
4897,UMTS,30.12519836,-1.952133179
4898,UMTS,30.081253,-1.964493
4899,UMTS,30.091575,-1.951684
4900,UMTS,30.09773254,-1.92741394
4901,UMTS,30.11009216,-1.956253052
4902,UMTS,30.103873,-1.953757
4903,UMTS,30.079193,-1.955566
4904,UMTS,30.07850647,-1.952133179
4905,UMTS,30.09910583,-1.930160522
4906,UMTS,30.07987976,-1.956253052
4907,UMTS,30.083664,-1.954164
4908,UMTS,30.08345,-1.95076
